imdb_key,actor,imdb_title,year,genre,big5_agreeableness_percentile,big5_agreeableness_raw,facet_altruism_percentile,acet_altruism_raw,facet_cooperation_percentile,facet_cooperation_raw,facet_modesty_percentile,facet_modesty_raw,facet_morality_percentile,facet_morality_raw,facet_sympathy_percentile,facet_sympathy_raw,facet_trust_percentile,facet_trust_raw
tt0325980,JACK,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.1354726859119499,0.6984331131970534,0.7160319839342327,0.7251239234722529,0.2002708628856087,0.5287416686028918,0.7062084100996887,0.4769932586616139,0.5863173193997870,0.6361008998918972,0.9493672752307980,0.7260528921837313,0.1644269327331548,0.5455758091198906
tt0325980,MURTOGG,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0028301983889891,0.6322042582519904,0.0881215350943402,0.6576458283547305,0.3399965668959607,0.5545386025404347,0.6618144839577272,0.4704015780431068,0.4752490942703295,0.6228816659863055,0.6543955198229859,0.6786456173895457,0.0096552697806599,0.4894216972882232
tt0325980,"JACK (CONT'D)","Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0218997268968071,0.6620530434258947,0.6388274737688688,0.7175546394027198,0.1473260245188869,0.5162513262743875,0.6175705497347266,0.4641585502095803,0.4194016899834268,0.6162125185922946,0.9437799509756565,0.7240891033828356,0.2055335698773394,0.5519369845473844
tt0325980,MULLROY,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0107482129112263,0.6507967402820621,0.4718732700638086,0.7026141585807733,0.5866378786872450,0.5925775939330670,0.7705470046518670,0.4874572979938086,0.7391523204892095,0.6560433668688374,0.9688585393015952,0.7346645016432497,0.0120687938897196,0.4929048851682782
tt0325980,MULLR0Y,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0237264174789533,0.6633955154340208,0.0083178792753817,0.6210830125991468,0.1764215320405126,0.5234136875690278,0.6720629726321077,0.4718894155857805,0.2222472747798944,0.5897327541484348,0.2734950733585377,0.6404806190492658,0.0039885840602390,0.4765041732560346
tt0325980,GILLETTE,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.2974865187934799,0.7210631867005631,0.6060498034113303,0.7145275778379632,0.4470841298440643,0.5713742481885623,0.8015405330604800,0.4930762697987924,0.8620966195494408,0.6772315326295699,0.8776315714869547,0.7078953956187494,0.4474356012992509,0.5803578748889371
tt0325980,PINTEL,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.4156301617777799,0.7337273160164127,0.7292997484260993,0.7265132157717208,0.4709896751310219,0.5750041359442970,0.8775290765072441,0.5097287063593385,0.8347294898412754,0.6717221875399673,0.9696611538217140,0.7351059350485120,0.0765438189500572,0.5269429371181921
tt0325980,TWIGG,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0099990368288262,0.6497140621444808,0.7084219800543098,0.7243411572702654,0.1533734602553429,0.5178116816627675,0.2788023767201956,0.4174331994489706,0.0442830308335601,0.5454559107762565,0.9651709359879478,0.7327495937452915,0.2916140890976247,0.5631978983713944
tt0325980,BARBOSSA,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.3623130243699113,0.7281935788909164,0.8680439915814093,0.7442814788906307,0.3108841491307943,0.5496661790059613,0.8479015933436616,0.5025921204079653,0.7886359164646104,0.6636382535402490,0.9900596214856077,0.7523940813740653,0.1343932381437032,0.5402433897336539
tt0325980,"BARBOSSA (CONT'D)","Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0327184167667036,0.6689601190384615,0.8231250990156374,0.7376213241201850,0.2905008858862488,0.5461370967660053,0.8075404971726226,0.4942229894269987,0.5797137886491017,0.6353025223383746,0.9813588017164636,0.7430032872956605,0.1572367759841015,0.5443623697398803
tt0325980,ANAMARIA,"Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.5576057154683335,0.7479589326455760,0.6007822080241504,0.7140481716197840,0.2170433122275524,0.5322623236504577,0.5856657381182117,0.4597949178555940,0.3386127262056605,0.6061704302211589,0.8869095363403019,0.7096910931544917,0.1188546255310470,0.5371589383489475
tt0325980,"EXT. ISLA DE MUERTA ","Pirates of the Caribbean: The Curse of the Black Pearl",2003,"Action, Adventure, Fantasy",0.0056946479295977,0.6415986484620109,0.6333418352655004,0.7170421437453256,0.2091704582498147,0.5306305038894332,0.6371647009948156,0.4668910187504527,0.1848872703851390,0.5834917055323517,0.9151129166604812,0.7159027234368761,0.5396232197070062,0.5899002822839373
tt0120815,MILLER,"Saving Private Ryan",1998,"Action, Drama, War",0.0803945702669973,0.6864457480170416,0.5884719417309725,0.7129341373341576,0.1611711280830023,0.5197646530646798,0.5753637047812091,0.4584038352527413,0.4772934750656008,0.6231238898034013,0.8927415206370142,0.7108742391004247,0.2088543310454284,0.5524154597288620
tt0120815,JACKSON,"Saving Private Ryan",1998,"Action, Drama, War",0.1192759265915959,0.6953431472747389,0.5802937057079784,0.7121984556249691,0.2139919767355551,0.5316340300090707,0.5039468393851434,0.4488977557689680,0.5320276584197626,0.6296029932885874,0.9744413545499082,0.7379566693050439,0.3212203801401002,0.5666743889681062
