imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt0118571,"SECRET SERVICE AGENT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.6969769195573846,0.5740196590250928,0.3867390271929433,0.5256514192650917,0.7522772840932093,0.6781358020961750,0.0596025188033991,0.5658491913738367,0.5830855774001680,0.6124995897157035,0.1696972876776030,0.5125719140366143,0.1059544248083463,0.3891659698984105
tt0118571,"RAMSTEIN A.B. CONTRO","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.2959406483920029,0.5270829193142794,0.3291172744518091,0.5177446272308477,0.2799017721311456,0.6149077792217099,0.0263185679856468,0.5531045385949040,0.8538672387211454,0.6482586123190021,0.0225920315557253,0.4600302151377166,0.0091457927154898,0.3320319838557351
tt0118571,ZEDECK,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.2944449591028047,0.5268895386699265,0.2965109893982266,0.5130314631675479,0.5144960774007907,0.6458756264611650,0.0270232778108714,0.5534878750865788,0.7305937856782228,0.6296638421571690,0.1424244269045590,0.5068477600184814,0.0514746191093253,0.3695072465848546
tt0118571,"EXT. SKY - NIGHT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4124815173309948,0.5411369179729741,0.2598357194274411,0.5074340995279903,0.3494918224758791,0.6247278926274709,0.0279739055606346,0.5539919774837653,0.9343283321251004,0.6675786844703723,0.0453062139292632,0.4756166040089147,0.0446890807577720,0.3660130662198444
tt0118571,SERGE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.2851965816878206,0.5256834892555495,0.2451962330064012,0.5050888879497624,0.5953691344234784,0.6561253434842640,0.0303751349168637,0.5552045786908703,0.6743170477305385,0.6227634652663807,0.0630218594027369,0.4837560991694791,0.0167312346524305,0.3440194812343820
tt0118571,"INT. FLIGHT DECK - N","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4483139993119493,0.5452085520913681,0.2943099150806524,0.5127052503005480,0.4435136900431002,0.6369568189829672,0.0297764435818619,0.5549099061274660,0.9359439490155947,0.6681198493217325,0.0491000517739960,0.4775492547051472,0.0495274368688464,0.3685442183057085
tt0118571,"INT. MISSION COMMUNI","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.5631768431844308,0.5581025705699106,0.1944462323955256,0.4962907649647027,0.1954948638601597,0.6011759279120856,0.0090675421480322,0.5388431630335206,0.6073313348449230,0.6151528509536650,0.0171283635310461,0.4543074712503746,0.0063837819427328,0.3253215938451121
tt0118571,"INT. WHITE HOUSE SIT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.7264903078674227,0.5778799119602932,0.4002351817633761,0.5274469371376379,0.4238737403034790,0.6344609732184266,0.0051057714563074,0.5319389078812602,0.8661683424349704,0.6506031285520923,0.0063391753628867,0.4354669380426629,0.0114270609550339,0.3363400664257513
tt0118571,"V.P. CHANDLER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.7031299607693765,0.5748094324696980,0.5040087212578769,0.5408934482853520,0.8841498853054381,0.7038466479755396,0.1424042649985507,0.5822441507039471,0.2269352549577469,0.5718475850108895,0.2998569136992439,0.5341663957905164,0.0806930575645244,0.3813468833816739
tt0118571,"GENERAL NORTHWOOD","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1387895999165778,0.5025550465934567,0.2047145734914849,0.4981701462855815,0.7963973319024140,0.6854917767161410,0.0026554474623304,0.5245906850899889,0.1943363538063926,0.5670542966004644,0.0064460593522420,0.4357650204221494,0.0055420059213973,0.3227587146916657
