imdb_key,actor,imdb_title,year,genre,big5_conscientiousness_percentile,big5_conscientiousness_raw,facet_achievement_striving_percentile,facet_achievement_striving_raw,facet_cautiousness_percentile,facet_cautiousness_raw,facet_dutifulness_percentile,facet_dutifulness_raw,facet_orderliness_percentile,facet_orderliness_raw,facet_self_discipline_percentile,facet_self_discipline_raw,facet_self_efficacy_percentile,facet_self_efficacy_raw
tt0458525,STRYKER,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.2226113096653608,0.5924452014272104,0.3554972890311288,0.6687814363956136,0.3336865628832565,0.4653451061513945,0.2335121764709934,0.6410883767904363,0.3153479974523741,0.4784086918763692,0.0664748360020121,0.4990766002587668,0.4989256222687768,0.7530050076739704
tt0458525,"AGENT ZERO","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.1863635404775079,0.5864764331634083,0.3087026947982865,0.6619510566674951,0.1601335752551533,0.4297326995030081,0.1326793654062042,0.6316234936212200,0.4790038813317797,0.4924312647141902,0.0609233539644457,0.4969569078655173,0.4247960451097648,0.7464304569588337
tt0458525,(BEAT),"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.0768867784842024,0.5615258308274272,0.1742987159065846,0.6387729066226866,0.1059331225854843,0.4136646793310631,0.4297240361706654,0.6545638490543254,0.0828143351824472,0.4487436877376110,0.0052653985251488,0.4488049284798765,0.3004370340284699,0.7347016812777828
tt0458525,"STRYKER (O.S.)","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.0422789748095284,0.5476034217136674,0.2314523359850682,0.6495333908546935,0.4469565942961212,0.4840555950141828,0.0404457283024340,0.6161528532444525,0.4411636192439752,0.4893074736775853,0.0484371945263128,0.4915677890158146,0.2678145490970672,0.7313152591275004
tt0458525,HINES,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.1054008626031892,0.5696863242155259,0.2713510464040196,0.6561694658056400,0.3700915191279682,0.4715405559108775,0.3097236554140169,0.6467380184291507,0.1823161986092620,0.4644603984784970,0.0196336003472924,0.4724572335881442,0.3936384304538708,0.7436096318726572
tt0458525,"HINES (O.S.)","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.2026051665595775,0.5892294020599307,0.0642716274474376,0.6079296713653801,0.2250248382119975,0.4447929666800327,0.1215888588728592,0.6303190231709770,0.0291179337305130,0.4321190810189414,0.0097621156850288,0.4594052940060661,0.1190698692301955,0.7116135653773661
tt0458525,"INT. SURGICAL THEATE","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.1389541942655670,0.5774442832350005,0.2020448408323130,0.6442247965329518,0.3957500667005240,0.4757856061702880,0.0923403425516655,0.6264153931210600,0.3328774190088710,0.4800060615036326,0.0326459606617887,0.4828477374507426,0.3163502939737448,0.7362918033546302
tt0458525,"INT. CONTROL ROOM - ","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.2987432083201219,0.6034237666173505,0.3852196610944725,0.6729492444600373,0.2400969025331032,0.4479076594012343,0.1101849133821649,0.6288872506237639,0.1430655674328380,0.4592170439970292,0.0146966756006351,0.4668935747359414,0.8018374216044810,0.7829294844007548
tt0458525,CORNELIUS,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.3509978595013014,0.6102049157798400,0.4387741196489462,0.6802408773631786,0.7632894761854883,0.5377297793413541,0.5830135470964607,0.6640336364932152,0.3944329709462409,0.4853845064422653,0.1256825005881178,0.5160127646653775,0.7622061206551556,0.7781893165157593
tt0458525,"GENERAL MUNSON","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.0377507963566813,0.5451513111384988,0.1749334046442099,0.6389034472875622,0.1191142707200805,0.4180218531919273,0.3369534358556273,0.6485953521438627,0.1063632707602371,0.4533388158681315,0.0115045474397974,0.4623627381638464,0.5792243403082286,0.7601301791187910
tt0458525,"JAMES HUDSON","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.5319068200216382,0.6317852573800050,0.3248135965384675,0.6643468352385750,0.3056428746338549,0.4603908343988682,0.1987943183710055,0.6381837477707046,0.5024403776790588,0.4943563569594309,0.3399609822602830,0.5510001991963717,0.3356732174810294,0.7381778176296756
tt0458525,"EXT. HUDSON FARM - C","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.2572251629464053,0.5976447228605565,0.3560249032513920,0.6688564127546275,0.4116337761207332,0.4783749366795196,0.0890105133156395,0.6259159729396785,0.6372577839480711,0.5056578253494941,0.0650147284014884,0.4985328511385595,0.3138149750870531,0.7360408362301821
tt0458525,"CUT TO:","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.0553693119987674,0.5536643492290321,0.2071060953506019,0.6451691126412514,0.4201470054432437,0.4797527680826523,0.1218466923078042,0.6303502738431721,0.1869861600332102,0.4650341575890301,0.0173627977406777,0.4700674170555561,0.1968489387790945,0.7231036814889067
tt0458525,WRAITH,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.1332223358245076,0.5762196147489475,0.4226188765930735,0.6780637878315696,0.1811155948636026,0.4349586792209323,0.2500315028998069,0.6423848211412262,0.2874527809359423,0.4757851419548802,0.1082218203336789,0.5117731403934713,0.2699219260120164,0.7315398776740755
tt0458525,"FRED J. DUKES","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.0413103736667662,0.5470974940911947,0.1994696430780029,0.6437388931779744,0.1280764941436137,0.4207927647340377,0.0758756759626548,0.6237976361199853,0.1724067374696479,0.4632116224314685,0.0356085017802826,0.4847133087411348,0.1154468709966138,0.7109661004007696
tt0120903,"ANGLE ON:",X-Men,2000,"Action, Adventure, Sci-Fi",0.1381149457667218,0.5772671550085526,0.1253465469389536,0.6275828691208485,0.4894449140858440,0.4908032960660567,0.2743768031688194,0.6442157082792095,0.3544306060838788,0.4819254094547537,0.0132518388433601,0.4649604735743774,0.1769524518852493,0.7204973226685357
tt0120903,KELLY,X-Men,2000,"Action, Adventure, Sci-Fi",0.3809313154583444,0.6139171598717593,0.4277532806967594,0.6787574233678731,0.7175498496263542,0.5288072712128333,0.5503779376695278,0.6620011772915063,0.3678790831094598,0.4831016733802023,0.2716839155181802,0.5417035790002109,0.4831727496643623,0.7516158947824855
tt0120903,JEAN,X-Men,2000,"Action, Adventure, Sci-Fi",0.1083569653734336,0.5704349406170166,0.4644266952704223,0.6836711726946825,0.4746084442113242,0.4884531700621728,0.5076497802337279,0.6593700139089336,0.2348236553915902,0.4704717670076685,0.1116068397021054,0.5126312152802933,0.5733926908914815,0.7596064832904400
