imdb_key,actor,imdb_title,year,genre,big5_openness_percentile,big5_openness_raw,facet_adventurousness_percentile,facet_adventurousness_raw,facet_artistic_interests_percentile,facet_artistic_interests_raw,facet_emotionality_percentile,facet_emotionality_raw,facet_imagination_percentile,facet_imagination_raw,facet_intellect_percentile,facet_intellect_raw,facet_liberalism_percentile,facet_liberalism_raw
tt0076759,GREEDO,"Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.8130358621066889,0.7770391362530671,0.6943905195162332,0.5228970994054185,0.1397519242820631,0.6105788782734319,0.7502910425148304,0.6757305501782238,0.0432000770453964,0.6496888876615168,0.9094967667496607,0.6691633854993095,0.1028676001884281,0.4524963846805268
tt0076759,JABBA,"Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.7612368842866994,0.7713289549698841,0.6726233795853731,0.5207216786475513,0.3197568335170620,0.6416138257109615,0.4946469783300066,0.6476480142031226,0.3139367517034815,0.7107823867246728,0.9592283987791772,0.6878697084740910,0.3927062224916763,0.5025157855814073
tt0076759,"INT. MILLENNIUM FALC","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9988180853064488,0.8457171800260842,0.2616509877861054,0.4821170432111809,0.7878617383061881,0.7057740330090150,0.6399528666380152,0.6628038633329771,0.9993093308933759,0.8937305496030987,0.9916575909182159,0.7180385252866489,0.8944269183804214,0.5792085788224318
tt0076759,OFFICER,"Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9961860873291060,0.8338361287779943,0.4235991883395792,0.4979642258366878,0.2486618960060822,0.6309663277439989,0.3767532385425170,0.6353928855516240,0.8635362288904467,0.7893146264013355,0.9913135275234510,0.7173506009161918,0.6388566202983270,0.5341297109783734
tt0076759,"INT. DEATH STAR - HA","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9959511569534771,0.8331929586790099,0.4696014554633423,0.5021049264905489,0.8946388316103739,0.7286840315138681,0.7497934899382008,0.6756667114845348,0.9989653886196475,0.8878490967924078,0.9715444040290209,0.6953770162135645,0.8610450359558486,0.5708782754906812
tt0076759,"INT. DEATH STAR - MA","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9987739198589920,0.8453638932610520,0.3323922002414033,0.4894062034575140,0.8975871697760253,0.7295112548235410,0.4166516801691049,0.6396145905964560,0.9987265993264582,0.8847502617187686,0.9972109982938474,0.7355362693798888,0.9758776077312359,0.6157135555507169
tt0076759,"INTERCOM VOICE","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9964676729360499,0.8346555812353229,0.6493008897184197,0.5184548703647577,0.3869727583151362,0.6507848081494844,0.1763499114362611,0.6103059690762804,0.9429203160876689,0.8133265386388131,0.9966320037189482,0.7326670964061430,0.6408935823698703,0.5344039099170448
tt0076759,"BEN'S VOICE","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9574686042850352,0.8036309036975193,0.3278690404691563,0.4889620565517414,0.3055809968894540,0.6395870376883023,0.7151556920193588,0.6713725394225021,0.9702971770079061,0.8284962923019716,0.9452580333028466,0.6813300969741545,0.3163498107811422,0.4921574986788769
tt0076759,"DEATH STAR INTERCOM ","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9636761589845577,0.8059615805232148,0.7551200603941198,0.5293828163181711,0.9050738980552093,0.7316928208531548,0.2976857865677005,0.6265440621736157,0.9708076579622535,0.8288747402634118,0.9883836285786567,0.7122991843384963,0.9971558112931896,0.6555040362895254
tt0076759,DODONNA,"Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9988833784792295,0.8462622758460823,0.5991337685913226,0.5137484719813472,0.3231580962959330,0.6420943986993929,0.0289133756940365,0.5708563037814561,0.9264085997435660,0.8068586442061093,0.9995074001818157,0.7597494291724490,0.7498775295572496,0.5501815423052869
tt0076759,"GOLD LEADER","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.8692467989989974,0.7845003842114027,0.8892790004303612,0.5483044224868991,0.1930452771816766,0.6214480027601009,0.0723264305466022,0.5887263963541249,0.3060430936913006,0.7096709752321239,0.9753396419701483,0.6982383042645434,0.7568440484354810,0.5512937527869731
tt0076759,WEDGE,"Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9407676880392534,0.7984975052230529,0.6736917702636969,0.5208270119170759,0.5342105919667786,0.6696711972799643,0.2067733871934050,0.6148597306227308,0.5982571786213311,0.7472186260324218,0.9212062868386740,0.6726612740420174,0.7813535007642737,0.5553525821338854
tt0076759,"INT. DEATH STAR","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9990523445569426,0.8478216715462830,0.7698218295066557,0.5310746765938121,0.9111091167407184,0.7335456376471939,0.3203648632222589,0.6291691385729251,0.9999072620337592,0.9205275546108406,0.9980798077530222,0.7410617461134198,0.9719968652871454,0.6124790622448505
tt0076759,"INT. MASSASSI OUTPOS","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9997799646891823,0.8608683708364246,0.2189523079584484,0.4772276728750875,0.9850297949764584,0.7752219035207837,0.8476479404790014,0.6900400651634944,0.9995629699493318,0.9001721754050704,0.9803123314937741,0.7026093638159070,0.9877602335359198,0.6295297332588272
tt0076759,"RED LEADER","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.8506539632039440,0.7818314475116998,0.8426744004976070,0.5405797278711022,0.3902755449774130,0.6512210253118974,0.3288968266521659,0.6301360666966968,0.6263423936271524,0.7508615957899798,0.9368353788194056,0.6780077014437085,0.5019462725990920,0.5164749379335050
tt0076759,"INT. BIGGS' COCKPIT","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9965231722151948,0.8348239788362869,0.2544221739576410,0.4813212712396877,0.4152904370955678,0.6544935381962150,0.6328924116926458,0.6620370423913210,0.9932306639241100,0.8575086073765893,0.9584291645096412,0.6874503422282054,0.7601906764406791,0.5518341524408736
tt0076759,"EXT. LUKE'S X-WING F","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9951787326102748,0.8312908244358944,0.5586482182633153,0.5100651453208915,0.9473137248925185,0.7473015704220180,0.6314523722736299,0.6618812510208889,0.9999141437253107,0.9214884342997520,0.9955491278520687,0.7283245893288113,0.9488562043851232,0.5985212924514567
tt0076759,"INT. LUKE'S X-WING F","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9709684709190158,0.8091601276873662,0.0285074928539033,0.4371283013756677,0.2510517107517011,0.6313471545096393,0.7905265823896327,0.6811464323604970,0.9840827679575912,0.8414753511695646,0.9798821911589180,0.7021964401051651,0.6550770643823713,0.5363287142294654
tt0076759,"INT. WEDGE'S COCKPIT","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9999940796605281,0.8885071501349253,0.5744855188296063,0.5114971394924822,0.7910145097646759,0.7063269643197355,0.6817437008363691,0.6674615977761710,0.9543240463336184,0.8187176787247761,0.9450357633478368,0.6812374163422208,0.9905533572495004,0.6344712703687069
tt0076759,"INT. RED LEADER'S CO","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9967739741225526,0.8356164485632833,0.5888074224909939,0.5128014415490426,0.6122634037765080,0.6797637025352532,0.5332979299762876,0.6516018171875019,0.9434470957613659,0.8135557992762829,0.9709347743936770,0.6949475023732854,0.7883590325124361,0.5565597636496272
tt0076759,"EXT. SPACE AROUND TH","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9994170211758584,0.8523206329410988,0.7400902525407510,0.5277088211360906,0.9419682946869680,0.7448800623264751,0.7210027618902175,0.6720783627887679,0.9974141716521245,0.8737441955983251,0.9922427822804956,0.7192679855537301,0.9928095863965934,0.6395067934538645
tt0076759,"EXT. SURFACE OF THE ","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9994687484790036,0.8531619501066892,0.7300334543277293,0.5266166029974231,0.9013004656368058,0.7305781305420236,0.6226434436922579,0.6609324956245450,0.9932097083774459,0.8574536646204160,0.9884681066099513,0.7124283646286552,0.9856583111367233,0.6264217393077748
tt0076759,"INT. LUKE'S X-WING -","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9355150431565696,0.7971222850983513,0.0521984960673713,0.4470617498831070,0.1934238448906316,0.6215178983827216,0.6837905249687976,0.6676957973118651,0.9511570034409205,0.8171216611698068,0.9494742067846804,0.6831473085585917,0.6553893054245311,0.5363714092224412
tt0076759,"INT. GOLD LEADER'S Y","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9985534709353994,0.8437578172019630,0.5630079984190969,0.5104584066650029,0.6439704364181514,0.6840094287930996,0.3087105334210753,0.6278307021337622,0.9451257931451986,0.8142978024541956,0.9864874733165805,0.7095946530331596,0.6113792561571322,0.5304787094860320
tt0076759,"INT. DARTH VADER'S C","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.9983557035024703,0.8424970776655332,0.4970880679404621,0.5045580129326875,0.5730162215386418,0.6746424074666402,0.5915117369546277,0.6576304113743783,0.9869233842780497,0.8453221166527621,0.9574740062870453,0.6869576437037839,0.8373631385474729,0.5657737148920554
tt0076759,"GOLD FIVE","Star Wars",1977,"Action, Adventure, Fantasy, Sci-Fi",0.8273526984940391,0.7787828603091144,0.2975266841819615,0.4859132443159205,0.5116209025325774,0.6667995760622452,0.0387111629806681,0.5762038152307566,0.3634682596782192,0.7175136451388613,0.8518972099172257,0.6555986675361636,0.7201444559000003,0.5456065604458233
tt0096446,BAVMORDA,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9989273193849929,0.8466458045408777,0.2665217323812087,0.4826468692511140,0.9947716118070207,0.7949381363842823,0.9290829450124971,0.7080842238082932,0.9999952908729088,0.9549042632169860,0.9930617393842377,0.7211334277027928,0.9118804788928496,0.5843462761297498
tt0096446,RANON,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9852629692886499,0.8181591970767254,0.2477191742795883,0.4805727298625917,0.9672013105764292,0.7585307300041203,0.8517834619537894,0.6907622960013119,0.9944359408242940,0.8609544216986127,0.9254683400844305,0.6740320869761497,0.3845341619905197,0.5014419091867639
tt0096446,WILLOW,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9708637728554206,0.8091097198859533,0.2769258941214414,0.4837625311447451,0.9524666116942764,0.7498280843608848,0.8795796109294021,0.6960122882868688,0.9992193896472633,0.8919689429470594,0.9645657581461637,0.6908560389633566,0.7900621039875849,0.5568567415244094
tt0096446,MIMS,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.7832266140816178,0.7736548193674527,0.0530258890131906,0.4473357508867393,0.7893361613694472,0.7060320119363882,0.8572035102554605,0.6917295879118186,0.8785259039816888,0.7928563141882110,0.3127368865540469,0.5846542076919691,0.3663809899696192,0.4990313647944917
tt0096446,BURGLEKUTT,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9347942034790306,0.7969404401229477,0.3730027300783210,0.4932973580529544,0.8446034682199048,0.7166345385237912,0.7822110548855691,0.6799817734432274,0.9897950805131898,0.8500307811504128,0.9710500661443068,0.6950281530070133,0.4997724292912169,0.5162004886868223
tt0096446,KIAYA,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9633357778063372,0.8058256755980328,0.0584416927416522,0.4490502667223340,0.7693930191083984,0.7026265454265983,0.9810045702670585,0.7327884076472317,0.9528566896172579,0.8179675339690127,0.7411900399808723,0.6371956372939652,0.2111713556796417,0.4758169259188795
tt0096446,MEEGOSH,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9453583222608470,0.7997800665678862,0.4041566931688709,0.4961891866765500,0.9847806672839697,0.7748906731334630,0.7172743324123473,0.6716274761425750,0.9856105128267709,0.8434630589789340,0.9847203894212989,0.7073548192458285,0.8839755896867778,0.5764221899020756
tt0096446,"HIGH ALDWIN",Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9934076909455101,0.8277901092492663,0.4699973736986281,0.5021403245032602,0.9994544452147747,0.8306563854129347,0.9825471937704418,0.7341948633878689,0.9991110680001493,0.8900801993191213,0.9977045490614342,0.7384435831382928,0.9050906067288429,0.5822655965295885
tt0096446,SORSHA,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9891479728550168,0.8219399798790803,0.0950086121759911,0.4582072006034866,0.9072485595449120,0.7323501166039352,0.9568028695392076,0.7181026440705350,0.9918116857471739,0.8540881015022809,0.9323014186840819,0.6763605485447555,0.4985071086204657,0.5160407411920412
tt0096446,MADMARTIGAN,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9832992826497832,0.8165672402185035,0.1233586972872783,0.4636192541879903,0.9154964093722555,0.7349521800522034,0.8953491416632348,0.6993797899419132,0.9970477933240285,0.8716034210591521,0.9450490566017502,0.6812429509378776,0.5797865787850012,0.5263704027127954
tt0096446,AIRK,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.8924624997107402,0.7882324032004198,0.5514850769611024,0.5094203824873010,0.8414586871961707,0.7159719621226617,0.8474082694712250,0.6899986108550155,0.9943156949611440,0.8605823864013740,0.9280279722344118,0.6748843330127150,0.5398479810705714,0.5212684318963418
tt0096446,TEEMO,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9950430509445556,0.8309851790401941,0.1563687974214219,0.4689138074642844,0.9207603186796336,0.7367140447892971,0.7041702415801926,0.6700647817506251,0.9960775310560996,0.8669159576669854,0.9802290091269878,0.7025287826123738,0.8246497727954712,0.5632328839109878
tt0096446,ROOL,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9928650317507896,0.8268850577766579,0.1651597629670129,0.4701950383476867,0.7987581712512817,0.7077063180633133,0.6970650114324435,0.6692308553645008,0.9946163482236463,0.8615262160459146,0.9191967165054542,0.6720343810142336,0.4085490186893737,0.5045804894433082
tt0096446,CHERLINDREA,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9993182481186969,0.8508899211401935,0.1041385558684407,0.4600641472284918,0.9998169838508919,0.8457178850884552,0.9893638786782478,0.7420903776834863,0.9991585714738022,0.8908808523158731,0.9923125931412853,0.7194200569739425,0.9140346444228328,0.5850312706959843
tt0096446,RAZIEL,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9961136344840000,0.8336340748560203,0.2402493653081110,0.4797256885800264,0.9699444731212000,0.7604955820586459,0.7928301938158180,0.6814738451687428,0.9997880506955359,0.9099339054797795,0.9899611115892908,0.7148591126811431,0.7707579095455381,0.5535682287123218
tt0096446,KAEL,Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9884273519174006,0.8211584192199802,0.1336872636523316,0.4653701888270426,0.7870448846099085,0.7056315599344712,0.9030342465244852,0.7011552035300633,0.9981597069423735,0.8791171166380026,0.9009253217538412,0.6668110626400047,0.4380309811517786,0.5083738847795828
tt0096446,"EXT. TIR ASLEEN",Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9879249613975858,0.8206381869583352,0.4749088816212150,0.5025792402585443,0.9069189208906459,0.7322497559407151,0.6052262062010234,0.6590761823757283,0.9983301423010711,0.8806217192433019,0.9236209679381475,0.6734307786797461,0.8862995865788592,0.5770257586831709
tt0096446,"EXT. NOCKMAAR CASTLE",Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9887900672060408,0.8215463475934526,0.3708215211258956,0.4930922349628700,0.9930796118654241,0.7899275698087701,0.7961018753603508,0.6819425753956031,0.9999560918222399,0.9296660481143976,0.9722869484536550,0.6959106419782928,0.9948613304348597,0.6454877366435560
tt0096446,"INT. QUEEN'S TOWER -",Willow,1988,"Action, Adventure, Drama, Fantasy, Romance",0.9991986284632794,0.8493938218884960,0.2484996993880797,0.4806604412132434,0.9525885961416465,0.7498904943923591,0.8833115834967245,0.6967794510991411,0.9999513814762442,0.9284433154081992,0.9705908466016870,0.6947084816650402,0.9768503576424960,0.6165923844212146
tt0458525,"CONTINUED: (2)","X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9914604000959564,0.8247971336710058,0.0223674706619161,0.4334314736933520,0.6083611967523131,0.6792487181953174,0.8810200414868670,0.6963063725704315,0.9794852673641470,0.8363468407904227,0.9051470839329405,0.6679500811680276,0.4695193501280180,0.5123772781018396
tt0458525,KAYLA,"X-Men Origins: Wolverine",2009,"Action, Adventure, Sci-Fi, Thriller",0.9759629085757080,0.8117618606154904,0.0511335280127192,0.4467039485077374,0.7563924872463998,0.7004950883924754,0.9410850983039050,0.7119553336039998,0.9591738949737652,0.8213437455712413,0.8737435287190148,0.6602117089125101,0.4540328836093298,0.5104129582890801
